species,X,Y,geometry
Haliaeetus leucocephalus,1403364.6264528332,738101.0053033594,"c(1403364.62645283, 738101.005303359)"
Haliaeetus leucocephalus,1067189.14114745,530013.4215713524,"c(1067189.14114745, 530013.421571352)"
Haliaeetus leucocephalus,1188188.6916687791,411061.3457385107,"c(1188188.69166878, 411061.345738511)"
Haliaeetus leucocephalus,1205802.5996964378,458138.44858996326,"c(1205802.59969644, 458138.448589963)"
Haliaeetus leucocephalus,1216300.7532648635,471157.73821436416,"c(1216300.75326486, 471157.738214364)"
Haliaeetus leucocephalus,1190884.2495737562,401577.5156474919,"c(1190884.24957376, 401577.515647492)"
Haliaeetus leucocephalus,1572504.842930448,580780.6821537645,"c(1572504.84293045, 580780.682153765)"
Haliaeetus leucocephalus,1156938.0663830058,451618.7426869273,"c(1156938.06638301, 451618.742686927)"
Haliaeetus leucocephalus,1207257.8963561067,421386.6596439486,"c(1207257.89635611, 421386.659643949)"
Haliaeetus leucocephalus,1709330.5224162233,652655.3262139095,"c(1709330.52241622, 652655.32621391)"
Haliaeetus leucocephalus,1187241.9772530007,399085.11870770925,"c(1187241.977253, 399085.118707709)"
Haliaeetus leucocephalus,1241894.1086572963,471872.0475482613,"c(1241894.1086573, 471872.047548261)"
Haliaeetus leucocephalus,1162339.4942999387,449872.84157710255,"c(1162339.49429994, 449872.841577103)"
Haliaeetus leucocephalus,565517.8302970766,1645227.2250846412,"c(565517.830297077, 1645227.22508464)"
Haliaeetus leucocephalus,1221485.9148995886,470740.6859116043,"c(1221485.91489959, 470740.685911604)"
Haliaeetus leucocephalus,1147624.8978697127,468023.490068445,"c(1147624.89786971, 468023.490068445)"
Haliaeetus leucocephalus,1595379.0247916286,606374.6740599996,"c(1595379.02479163, 606374.67406)"
Haliaeetus leucocephalus,1132924.4301278365,494435.1325776942,"c(1132924.43012784, 494435.132577694)"
Haliaeetus leucocephalus,1008463.1748735812,456376.3859500452,"c(1008463.17487358, 456376.385950045)"
Haliaeetus leucocephalus,1189950.0182100271,398083.7959974142,"c(1189950.01821003, 398083.795997414)"
Haliaeetus leucocephalus,1312257.9070982262,921309.4034144693,"c(1312257.90709823, 921309.403414469)"
Haliaeetus leucocephalus,950453.3377015776,1053228.083065218,"c(950453.337701578, 1053228.08306522)"
Haliaeetus leucocephalus,1072434.7819063675,520737.50044014555,"c(1072434.78190637, 520737.500440146)"
Haliaeetus leucocephalus,1741793.8026573993,551990.9527825566,"c(1741793.8026574, 551990.952782557)"
Haliaeetus leucocephalus,1186470.5778656849,405773.80705031863,"c(1186470.57786568, 405773.807050319)"
Haliaeetus leucocephalus,1430040.3429925446,645706.5805527192,"c(1430040.34299254, 645706.580552719)"
Haliaeetus leucocephalus,1208480.3087305636,478495.01339067327,"c(1208480.30873056, 478495.013390673)"
Haliaeetus leucocephalus,1160037.86741566,465511.2471568468,"c(1160037.86741566, 465511.247156847)"
Haliaeetus leucocephalus,1203504.5557266788,477204.13663156494,"c(1203504.55572668, 477204.136631565)"
Haliaeetus leucocephalus,1169745.0117315408,384117.43222878757,"c(1169745.01173154, 384117.432228788)"
Haliaeetus leucocephalus,1783124.1698409836,528400.8155345909,"c(1783124.16984098, 528400.815534591)"
Haliaeetus leucocephalus,1470437.7881325604,497443.24709678727,"c(1470437.78813256, 497443.247096787)"
Haliaeetus leucocephalus,608705.464885836,973128.9964103178,"c(608705.464885836, 973128.996410318)"
Haliaeetus leucocephalus,1159099.229584734,447471.7878852339,"c(1159099.22958473, 447471.787885234)"
Haliaeetus leucocephalus,1457331.9561465345,672896.6858466719,"c(1457331.95614653, 672896.685846672)"
Haliaeetus leucocephalus,899351.1929172697,634131.1540693793,"c(899351.19291727, 634131.154069379)"
Haliaeetus leucocephalus,1273751.901006767,794785.4173633828,"c(1273751.90100677, 794785.417363383)"
Haliaeetus leucocephalus,1331053.5039903568,495587.51038429106,"c(1331053.50399036, 495587.510384291)"
Haliaeetus leucocephalus,1207963.296566692,481722.51786218496,"c(1207963.29656669, 481722.517862185)"
Haliaeetus leucocephalus,1135990.2337928002,475213.83002211753,"c(1135990.2337928, 475213.830022118)"
Haliaeetus leucocephalus,1212066.9684594984,460309.85494175827,"c(1212066.9684595, 460309.854941758)"
Haliaeetus leucocephalus,1168744.4110803548,493286.7689995026,"c(1168744.41108035, 493286.768999503)"
Haliaeetus leucocephalus,1248905.904963302,789316.5718247991,"c(1248905.9049633, 789316.571824799)"
Haliaeetus leucocephalus,1070861.548672569,519238.24467869336,"c(1070861.54867257, 519238.244678693)"
Haliaeetus leucocephalus,1204694.1360532849,525255.8727935456,"c(1204694.13605328, 525255.872793546)"
Haliaeetus leucocephalus,1242766.821869784,477654.7938152295,"c(1242766.82186978, 477654.79381523)"
Haliaeetus leucocephalus,1209941.8438173062,464430.9216075239,"c(1209941.84381731, 464430.921607524)"
Haliaeetus leucocephalus,1653772.5948100036,490642.45249786193,"c(1653772.59481, 490642.452497862)"
Haliaeetus leucocephalus,1245377.0774711408,486751.2664771195,"c(1245377.07747114, 486751.26647712)"
Haliaeetus leucocephalus,1211350.2137541864,482072.5529825468,"c(1211350.21375419, 482072.552982547)"
Haliaeetus leucocephalus,1459744.9606878236,470989.16851313895,"c(1459744.96068782, 470989.168513139)"
Haliaeetus leucocephalus,1214286.0521304372,485371.4828353825,"c(1214286.05213044, 485371.482835383)"
Haliaeetus leucocephalus,1076186.9769386726,513999.3573004272,"c(1076186.97693867, 513999.357300427)"
Haliaeetus leucocephalus,1195147.178185093,381916.4727232137,"c(1195147.17818509, 381916.472723214)"
Haliaeetus leucocephalus,1085794.4554761995,472257.66054517805,"c(1085794.4554762, 472257.660545178)"
Haliaeetus leucocephalus,1152583.4116807384,377520.83921534824,"c(1152583.41168074, 377520.839215348)"
Haliaeetus leucocephalus,747318.1565913531,1117725.3868373707,"c(747318.156591353, 1117725.38683737)"
Haliaeetus leucocephalus,1214326.5158401323,460125.87327917333,"c(1214326.51584013, 460125.873279173)"
Haliaeetus leucocephalus,1466171.5188184844,509892.50417660765,"c(1466171.51881848, 509892.504176608)"
Haliaeetus leucocephalus,1218895.3399944596,606765.5006002606,"c(1218895.33999446, 606765.500600261)"
Haliaeetus leucocephalus,1148137.9833263848,464149.42512615595,"c(1148137.98332638, 464149.425126156)"
Haliaeetus leucocephalus,1478475.7458754973,599058.7405171143,"c(1478475.7458755, 599058.740517114)"
Haliaeetus leucocephalus,1233316.1330442084,479806.39698761795,"c(1233316.13304421, 479806.396987618)"
Haliaeetus leucocephalus,1215510.051497621,449039.24381278537,"c(1215510.05149762, 449039.243812785)"
Haliaeetus leucocephalus,1455336.121420007,662852.565250369,"c(1455336.12142001, 662852.565250369)"
Haliaeetus leucocephalus,1377601.8597780683,553696.1243809136,"c(1377601.85977807, 553696.124380914)"
Haliaeetus leucocephalus,1181706.9313786207,386450.8867068173,"c(1181706.93137862, 386450.886706817)"
Haliaeetus leucocephalus,1307433.9419317483,485726.9743327781,"c(1307433.94193175, 485726.974332778)"
Haliaeetus leucocephalus,1314920.5635512616,472980.5533409084,"c(1314920.56355126, 472980.553340908)"
Haliaeetus leucocephalus,1491785.3879182837,564344.4254268868,"c(1491785.38791828, 564344.425426887)"
Haliaeetus leucocephalus,1467163.2551850218,559923.7523251144,"c(1467163.25518502, 559923.752325114)"
Haliaeetus leucocephalus,1190974.814568931,405077.37476197054,"c(1190974.81456893, 405077.374761971)"
Haliaeetus leucocephalus,1215324.61056272,459575.41451106826,"c(1215324.61056272, 459575.414511068)"
Haliaeetus leucocephalus,1294219.180564905,477249.2266412404,"c(1294219.1805649, 477249.22664124)"
Haliaeetus leucocephalus,1419103.2663111545,591962.1289491104,"c(1419103.26631115, 591962.12894911)"
Haliaeetus leucocephalus,1228837.108244129,453217.6874914246,"c(1228837.10824413, 453217.687491425)"
Haliaeetus leucocephalus,1054221.8277127608,553193.7585328922,"c(1054221.82771276, 553193.758532892)"
Haliaeetus leucocephalus,851915.8337284592,740973.1589645881,"c(851915.833728459, 740973.158964588)"
Haliaeetus leucocephalus,1398218.7729349725,509630.6140624202,"c(1398218.77293497, 509630.61406242)"
Haliaeetus leucocephalus,1225731.1972408358,475807.7497963153,"c(1225731.19724084, 475807.749796315)"
Haliaeetus leucocephalus,1072375.323243852,530697.1473619574,"c(1072375.32324385, 530697.147361957)"
Haliaeetus leucocephalus,1193240.334561762,552366.1515907117,"c(1193240.33456176, 552366.151590712)"
Haliaeetus leucocephalus,1403408.8879711023,732472.1642189727,"c(1403408.8879711, 732472.164218973)"
Haliaeetus leucocephalus,1193761.7797106947,387415.92178521445,"c(1193761.77971069, 387415.921785214)"
Haliaeetus leucocephalus,1191826.1359522191,387448.0022005808,"c(1191826.13595222, 387448.002200581)"
Haliaeetus leucocephalus,556152.6275827286,1534331.9009546032,"c(556152.627582729, 1534331.9009546)"
Haliaeetus leucocephalus,1148041.3842209459,467855.91464856575,"c(1148041.38422095, 467855.914648566)"
Haliaeetus leucocephalus,1200607.899541026,384276.67297823913,"c(1200607.89954103, 384276.672978239)"
Haliaeetus leucocephalus,1151138.3736417713,419784.2174826857,"c(1151138.37364177, 419784.217482686)"
Haliaeetus leucocephalus,1707847.7261419543,659583.537706617,"c(1707847.72614195, 659583.537706617)"
Haliaeetus leucocephalus,1305814.5238289437,474924.2820836389,"c(1305814.52382894, 474924.282083639)"
Haliaeetus leucocephalus,1274480.2480327592,453636.06541923614,"c(1274480.24803276, 453636.065419236)"
Haliaeetus leucocephalus,1573786.9874062878,656538.7382981759,"c(1573786.98740629, 656538.738298176)"
Haliaeetus leucocephalus,1085197.1820224957,472110.850678109,"c(1085197.1820225, 472110.850678109)"
Haliaeetus leucocephalus,1095872.8068223791,746440.285577292,"c(1095872.80682238, 746440.285577292)"
Haliaeetus leucocephalus,1200372.5757757148,385623.34899215,"c(1200372.57577571, 385623.34899215)"
Haliaeetus leucocephalus,1144654.2093524947,525999.5477218616,"c(1144654.20935249, 525999.547721862)"
Haliaeetus leucocephalus,1087214.554287325,467476.2690966625,"c(1087214.55428732, 467476.269096663)"
Haliaeetus leucocephalus,1471303.6022049077,560189.7382189458,"c(1471303.60220491, 560189.738218946)"
Haliaeetus leucocephalus,593431.7954301944,933768.1067652015,"c(593431.795430194, 933768.106765202)"
Haliaeetus leucocephalus,1473616.8931102515,569108.6190752728,"c(1473616.89311025, 569108.619075273)"
Haliaeetus leucocephalus,1644656.4257701356,557196.2461223505,"c(1644656.42577014, 557196.24612235)"
Haliaeetus leucocephalus,1470115.0027724584,602248.64893509,"c(1470115.00277246, 602248.64893509)"
Haliaeetus leucocephalus,1402835.3543471033,614587.6943816761,"c(1402835.3543471, 614587.694381676)"
Haliaeetus leucocephalus,1208477.3305586833,478514.5764199728,"c(1208477.33055868, 478514.576419973)"
Haliaeetus leucocephalus,1718407.058948712,643416.8308219733,"c(1718407.05894871, 643416.830821973)"
Haliaeetus leucocephalus,1193728.5664511167,400791.3619117432,"c(1193728.56645112, 400791.361911743)"
Haliaeetus leucocephalus,1207598.9916809972,479711.71687384776,"c(1207598.991681, 479711.716873848)"
Haliaeetus leucocephalus,1127592.5001062097,735176.2402726653,"c(1127592.50010621, 735176.240272665)"
Haliaeetus leucocephalus,1350390.4964834307,589828.6526390192,"c(1350390.49648343, 589828.652639019)"
Haliaeetus leucocephalus,1733656.5166232386,549208.4236203633,"c(1733656.51662324, 549208.423620363)"
Haliaeetus leucocephalus,1294062.3222851083,459654.4957012435,"c(1294062.32228511, 459654.495701244)"
Haliaeetus leucocephalus,1144681.1657397887,528076.1635486155,"c(1144681.16573979, 528076.163548616)"
Haliaeetus leucocephalus,1218066.7856076984,456633.1670834259,"c(1218066.7856077, 456633.167083426)"
Haliaeetus leucocephalus,1141347.1796344914,381716.93826718756,"c(1141347.17963449, 381716.938267188)"
Haliaeetus leucocephalus,1073348.3056064236,523542.6711901561,"c(1073348.30560642, 523542.671190156)"
Haliaeetus leucocephalus,1484866.7933268303,467864.0734063979,"c(1484866.79332683, 467864.073406398)"
Haliaeetus leucocephalus,1049580.847582229,525269.3791472217,"c(1049580.84758223, 525269.379147222)"
Haliaeetus leucocephalus,1258558.2291887323,468461.74654566706,"c(1258558.22918873, 468461.746545667)"
Haliaeetus leucocephalus,1602969.9075405302,492456.4746359753,"c(1602969.90754053, 492456.474635975)"
Haliaeetus leucocephalus,1204041.5990747043,472184.3642507588,"c(1204041.5990747, 472184.364250759)"
Haliaeetus leucocephalus,1213585.1537533207,457045.0851020431,"c(1213585.15375332, 457045.085102043)"
Haliaeetus leucocephalus,1470959.3294431972,597712.8292215978,"c(1470959.3294432, 597712.829221598)"
Haliaeetus leucocephalus,1589719.3554077672,663831.3442325532,"c(1589719.35540777, 663831.344232553)"
Haliaeetus leucocephalus,1476901.641302095,618997.0488622665,"c(1476901.6413021, 618997.048862266)"
Haliaeetus leucocephalus,742354.3064489923,1340053.7838052337,"c(742354.306448992, 1340053.78380523)"
Haliaeetus leucocephalus,1199868.5118357465,484355.6142426803,"c(1199868.51183575, 484355.61424268)"
Haliaeetus leucocephalus,1027413.8879849213,528953.4942788824,"c(1027413.88798492, 528953.494278882)"
Haliaeetus leucocephalus,1305297.7067303734,926736.6164295158,"c(1305297.70673037, 926736.616429516)"
Haliaeetus leucocephalus,1597474.1452548285,605601.5806501351,"c(1597474.14525483, 605601.580650135)"
Haliaeetus leucocephalus,1545383.5102470731,693988.9360432166,"c(1545383.51024707, 693988.936043217)"
Haliaeetus leucocephalus,881141.3658238559,1270095.7765691483,"c(881141.365823856, 1270095.77656915)"
Haliaeetus leucocephalus,1069443.714053662,519367.4424381355,"c(1069443.71405366, 519367.442438136)"
Haliaeetus leucocephalus,1765297.430900117,545795.8454164997,"c(1765297.43090012, 545795.8454165)"
Haliaeetus leucocephalus,1216936.5594764284,454773.444038109,"c(1216936.55947643, 454773.444038109)"
Haliaeetus leucocephalus,1212262.1950321393,477632.6929871306,"c(1212262.19503214, 477632.692987131)"
Haliaeetus leucocephalus,1301626.686333685,473879.7752610492,"c(1301626.68633368, 473879.775261049)"
Haliaeetus leucocephalus,1466911.7458004819,495569.43817400833,"c(1466911.74580048, 495569.438174008)"
Haliaeetus leucocephalus,1286944.1335538623,638313.3818477956,"c(1286944.13355386, 638313.381847796)"
Haliaeetus leucocephalus,1476963.8773609467,615707.9925746067,"c(1476963.87736095, 615707.992574607)"
Haliaeetus leucocephalus,1625806.1423004512,484317.50848300447,"c(1625806.14230045, 484317.508483004)"
Haliaeetus leucocephalus,953671.4203750489,637490.8075846311,"c(953671.420375049, 637490.807584631)"
Haliaeetus leucocephalus,1473125.8157210525,473178.65130633395,"c(1473125.81572105, 473178.651306334)"
Haliaeetus leucocephalus,1152349.8670802908,459336.14852625446,"c(1152349.86708029, 459336.148526254)"
Haliaeetus leucocephalus,1086430.7551892116,747315.4844197751,"c(1086430.75518921, 747315.484419775)"
Haliaeetus leucocephalus,1172186.4981266363,492216.497755296,"c(1172186.49812664, 492216.497755296)"
Haliaeetus leucocephalus,622932.0288879375,915128.1843159514,"c(622932.028887938, 915128.184315951)"
Haliaeetus leucocephalus,1218188.3748811865,481121.7917159173,"c(1218188.37488119, 481121.791715917)"
Haliaeetus leucocephalus,1054970.8890136823,554813.2836971193,"c(1054970.88901368, 554813.283697119)"
Haliaeetus leucocephalus,1727885.5231306083,563039.8645879849,"c(1727885.52313061, 563039.864587985)"
Haliaeetus leucocephalus,1032008.8463892677,460490.41603187437,"c(1032008.84638927, 460490.416031874)"
Haliaeetus leucocephalus,1117190.667919313,483465.5723128658,"c(1117190.66791931, 483465.572312866)"
Haliaeetus leucocephalus,1466443.3915217854,518300.4366971785,"c(1466443.39152179, 518300.436697179)"
Haliaeetus leucocephalus,1679416.0773042685,515809.18364987086,"c(1679416.07730427, 515809.183649871)"
Haliaeetus leucocephalus,1206178.5012246708,523423.41542339255,"c(1206178.50122467, 523423.415423393)"
Haliaeetus leucocephalus,1221975.1599810899,481437.8327400537,"c(1221975.15998109, 481437.832740054)"
Haliaeetus leucocephalus,1183239.9519296945,381917.859121603,"c(1183239.95192969, 381917.859121603)"
Haliaeetus leucocephalus,1485480.9423359788,649422.5413422232,"c(1485480.94233598, 649422.541342223)"
Haliaeetus leucocephalus,1211585.954722791,462632.8708648895,"c(1211585.95472279, 462632.87086489)"
Haliaeetus leucocephalus,1310107.2277448876,480289.35508853605,"c(1310107.22774489, 480289.355088536)"
Haliaeetus leucocephalus,1251142.0510218851,469095.2622758932,"c(1251142.05102189, 469095.262275893)"
Haliaeetus leucocephalus,1218486.6669453438,483660.3813642478,"c(1218486.66694534, 483660.381364248)"
Haliaeetus leucocephalus,1194005.0246979194,400544.1527882494,"c(1194005.02469792, 400544.152788249)"
Haliaeetus leucocephalus,1181551.532093269,388025.9120745083,"c(1181551.53209327, 388025.912074508)"
Haliaeetus leucocephalus,596078.6756911447,1021659.1603225739,"c(596078.675691145, 1021659.16032257)"
Haliaeetus leucocephalus,1203160.2490902478,470949.8113027952,"c(1203160.24909025, 470949.811302795)"
Haliaeetus leucocephalus,1180448.0899208398,407269.9905377347,"c(1180448.08992084, 407269.990537735)"
Haliaeetus leucocephalus,1295212.427429861,478276.9426430853,"c(1295212.42742986, 478276.942643085)"
Haliaeetus leucocephalus,1006353.0636291526,459183.1780395428,"c(1006353.06362915, 459183.178039543)"
Haliaeetus leucocephalus,1218223.539389289,455179.66031967424,"c(1218223.53938929, 455179.660319674)"
Haliaeetus leucocephalus,824319.5461774203,1004252.6026826897,"c(824319.54617742, 1004252.60268269)"
Haliaeetus leucocephalus,1193357.7029196988,488468.4462469372,"c(1193357.7029197, 488468.446246937)"
